statsDataId,観測値,Ａ　人口・世帯,地域,調査年,単位,値
0000010101,00001,A120101,26000,2024100000,人,38000
0000010101,00001,A120101,27000,2024100000,人,149000
0000010101,00001,A120101,28000,2024100000,人,89000
0000010101,00001,A120101,29000,2024100000,人,20000
0000010101,00001,A120101,30000,2024100000,人,14000
0000010101,00001,A120101,31000,2024100000,人,9000
0000010101,00001,A120101,32000,2024100000,人,11000
0000010101,00001,A120101,33000,2024100000,人,32000
0000010101,00001,A120101,34000,2024100000,人,46000
0000010101,00001,A120101,35000,2024100000,人,19000
0000010101,00001,A120101,36000,2024100000,人,11000
0000010101,00001,A120101,37000,2024100000,人,15000
0000010101,00001,A120101,38000,2024100000,人,19000
0000010101,00001,A120101,39000,2024100000,人,9000
0000010101,00001,A120101,40000,2024100000,人,94000
0000010101,00001,A120101,41000,2024100000,人,15000
0000010101,00001,A120101,42000,2024100000,人,21000
0000010101,00001,A120101,43000,2024100000,人,31000
0000010101,00001,A120101,44000,2024100000,人,18000
0000010101,00001,A120101,45000,2024100000,人,18000
0000010101,00001,A120101,46000,2024100000,人,27000
0000010101,00001,A120101,47000,2024100000,人,35000
0000010101,00001,A120102,00000,2024100000,人,1920000
0000010101,00001,A120102,01000,2024100000,人,66000
0000010101,00001,A120102,02000,2024100000,人,15000
0000010101,00001,A120102,03000,2024100000,人,14000
0000010101,00001,A120102,04000,2024100000,人,32000
0000010101,00001,A120102,05000,2024100000,人,10000
0000010101,00001,A120102,06000,2024100000,人,14000
0000010101,00001,A120102,07000,2024100000,人,24000
0000010101,00001,A120102,08000,2024100000,人,41000
0000010101,00001,A120102,09000,2024100000,人,27000
0000010101,00001,A120102,10000,2024100000,人,28000
0000010101,00001,A120102,11000,2024100000,人,114000
0000010101,00001,A120102,12000,2024100000,人,97000
0000010101,00001,A120102,13000,2024100000,人,219000
0000010101,00001,A120102,14000,2024100000,人,142000
0000010101,00001,A120102,15000,2024100000,人,29000
0000010101,00001,A120102,16000,2024100000,人,15000
0000010101,00001,A120102,17000,2024100000,人,17000
0000010101,00001,A120102,18000,2024100000,人,12000
0000010101,00001,A120102,19000,2024100000,人,12000
0000010101,00001,A120102,20000,2024100000,人,30000
0000010101,00001,A120102,21000,2024100000,人,29000
0000010101,00001,A120102,22000,2024100000,人,51000
0000010101,00001,A120102,23000,2024100000,人,127000
0000010101,00001,A120102,24000,2024100000,人,26000
0000010101,00001,A120102,25000,2024100000,人,25000
0000010101,00001,A120102,26000,2024100000,人,36000
0000010101,00001,A120102,27000,2024100000,人,141000
0000010101,00001,A120102,28000,2024100000,人,86000
0000010101,00001,A120102,29000,2024100000,人,19000
0000010101,00001,A120102,30000,2024100000,人,13000
0000010101,00001,A120102,31000,2024100000,人,9000
0000010101,00001,A120102,32000,2024100000,人,10000
0000010101,00001,A120102,33000,2024100000,人,30000
0000010101,00001,A120102,34000,2024100000,人,43000
0000010101,00001,A120102,35000,2024100000,人,19000
0000010101,00001,A120102,36000,2024100000,人,10000
0000010101,00001,A120102,37000,2024100000,人,14000
0000010101,00001,A120102,38000,2024100000,人,18000
0000010101,00001,A120102,39000,2024100000,人,9000
0000010101,00001,A120102,40000,2024100000,人,90000
0000010101,00001,A120102,41000,2024100000,人,14000
0000010101,00001,A120102,42000,2024100000,人,20000
0000010101,00001,A120102,43000,2024100000,人,30000
0000010101,00001,A120102,44000,2024100000,人,17000
0000010101,00001,A120102,45000,2024100000,人,18000
0000010101,00001,A120102,46000,2024100000,人,26000
0000010101,00001,A120102,47000,2024100000,人,34000
0000010101,00001,A1202,00000,2024100000,人,4710000
0000010101,00001,A1202,01000,2024100000,人,170000
0000010101,00001,A1202,02000,2024100000,人,39000
0000010101,00001,A1202,03000,2024100000,人,39000
0000010101,00001,A1202,04000,2024100000,人,84000
0000010101,00001,A1202,05000,2024100000,人,27000
0000010101,00001,A1202,06000,2024100000,人,36000
0000010101,00001,A1202,07000,2024100000,人,64000
0000010101,00001,A1202,08000,2024100000,人,103000
0000010101,00001,A1202,09000,2024100000,人,70000
0000010101,00001,A1202,10000,2024100000,人,69000
0000010101,00001,A1202,11000,2024100000,人,278000
0000010101,00001,A1202,12000,2024100000,人,235000
0000010101,00001,A1202,13000,2024100000,人,518000
0000010101,00001,A1202,14000,2024100000,人,343000
0000010101,00001,A1202,15000,2024100000,人,75000
0000010101,00001,A1202,16000,2024100000,人,36000
0000010101,00001,A1202,17000,2024100000,人,42000
0000010101,00001,A1202,18000,2024100000,人,29000
0000010101,00001,A1202,19000,2024100000,人,29000
0000010101,00001,A1202,20000,2024100000,人,75000
0000010101,00001,A1202,21000,2024100000,人,73000
0000010101,00001,A1202,22000,2024100000,人,133000
0000010101,00001,A1202,23000,2024100000,人,309000
0000010101,00001,A1202,24000,2024100000,人,65000
0000010101,00001,A1202,25000,2024100000,人,60000
0000010101,00001,A1202,26000,2024100000,人,91000
0000010101,00001,A1202,27000,2024100000,人,325000
0000010101,00001,A1202,28000,2024100000,人,208000
0000010101,00001,A1202,29000,2024100000,人,48000
0000010101,00001,A1202,30000,2024100000,人,32000
0000010101,00001,A1202,31000,2024100000,人,22000
0000010101,00001,A1202,32000,2024100000,人,26000
0000010101,00001,A1202,33000,2024100000,人,72000
0000010101,00001,A1202,34000,2024100000,人,109000
0000010101,00001,A1202,35000,2024100000,人,47000
0000010101,00001,A1202,36000,2024100000,人,24000
0000010101,00001,A1202,37000,2024100000,人,35000
0000010101,00001,A1202,38000,2024100000,人,47000
0000010101,00001,A1202,39000,2024100000,人,23000
0000010101,00001,A1202,40000,2024100000,人,216000
0000010101,00001,A1202,41000,2024100000,人,34000
0000010101,00001,A1202,42000,2024100000,人,51000
0000010101,00001,A1202,43000,2024100000,人,73000
0000010101,00001,A1202,44000,2024100000,人,42000
0000010101,00001,A1202,45000,2024100000,人,44000
0000010101,00001,A1202,46000,2024100000,人,65000
0000010101,00001,A1202,47000,2024100000,人,80000
0000010101,00001,A120201,00000,2024100000,人,2412000
0000010101,00001,A120201,01000,2024100000,人,87000
0000010101,00001,A120201,02000,2024100000,人,20000
0000010101,00001,A120201,03000,2024100000,人,20000
0000010101,00001,A120201,04000,2024100000,人,43000
0000010101,00001,A120201,05000,2024100000,人,14000
0000010101,00001,A120201,06000,2024100000,人,18000
0000010101,00001,A120201,07000,2024100000,人,32000
0000010101,00001,A120201,08000,2024100000,人,53000
0000010101,00001,A120201,09000,2024100000,人,36000
0000010101,00001,A120201,10000,2024100000,人,35000
0000010101,00001,A120201,11000,2024100000,人,142000
0000010101,00001,A120201,12000,2024100000,人,120000
0000010101,00001,A120201,13000,2024100000,人,264000
0000010101,00001,A120201,14000,2024100000,人,175000
0000010101,00001,A120201,15000,2024100000,人,38000
0000010101,00001,A120201,16000,2024100000,人,18000
0000010101,00001,A120201,17000,2024100000,人,22000
0000010101,00001,A120201,18000,2024100000,人,15000
0000010101,00001,A120201,19000,2024100000,人,15000
0000010101,00001,A120201,20000,2024100000,人,39000
0000010101,00001,A120201,21000,2024100000,人,38000
0000010101,00001,A120201,22000,2024100000,人,68000
0000010101,00001,A120201,23000,2024100000,人,158000
0000010101,00001,A120201,24000,2024100000,人,33000
