検索年,@id,STATISTICS_NAME,TITLE,CYCLE,SURVEY_DATE,OPEN_DATE,SMALL_AREA,COLLECT_AREA,OVERALL_TOTAL_NUMBER,UPDATED_DATE,DESCRIPTION,STAT_NAME.@code,STAT_NAME.$,GOV_ORG.@code,GOV_ORG.$,MAIN_CATEGORY.@code,MAIN_CATEGORY.$,SUB_CATEGORY.@code,SUB_CATEGORY.$,STATISTICS_NAME_SPEC.TABULATION_CATEGORY,TITLE_SPEC.TABLE_NAME,TITLE_SPEC.TABLE_EXPLANATION,TITLE.@no,TITLE.$,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3,TITLE_SPEC.TABLE_CATEGORY,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4,TITLE_SPEC.TABLE_SUB_CATEGORY1,TITLE_SPEC.TABLE_SUB_CATEGORY2,TITLE_SPEC.TABLE_SUB_CATEGORY3,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2
2024,0002137399,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,882,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・市郡・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,22,02 基本項目（第18表～第33表） 世帯数，世帯人員・市郡・世帯主の年齢（５歳階級）別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137400,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1260,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯構造・市郡・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,23,02 基本項目（第18表～第33表） 世帯数，世帯構造・市郡・世帯主の年齢（５歳階級）別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137401,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,378,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯主の性・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,24,02 基本項目（第18表～第33表） 世帯数，世帯人員・世帯主の性・世帯主の年齢（５歳階級）別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137402,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,540,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,25,02 基本項目（第18表～第33表） 世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137403,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,896,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯構造・市郡・有業者構成別,有業者構成の「不詳」は、世帯に仕事ありの者がなく、他に仕事の有無が不詳である者がいる世帯をいう。,26,02 基本項目（第18表～第33表） 世帯数，世帯構造・市郡・有業者構成別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137404,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,630,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯業態・有業人員別,「総数」には、世帯業態の不詳を含む。,27,02 基本項目（第18表～第33表） 世帯数，世帯人員・世帯業態・有業人員別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137405,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,210,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，有業人員・世帯類型・世帯人員別,,28,02 基本項目（第18表～第33表） 世帯数，有業人員・世帯類型・世帯人員別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137406,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,36,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－全世帯に占める割合－平均世帯人員－平均有業人員－仕事ありの者がいる世帯の割合－平均家計支出額，各種世帯別,１）「平均有業人員」とは、世帯における仕事ありの平均世帯人員をいう。<br>２）「家計支出額」とは、５月中の家計上の支出金額（飲食費（外食費・し好品費を含む。）、住居費、光熱・水道費、被服費、保健医療費、教育費、教養娯楽費、交際費、冠婚葬祭費、その他諸雑費など）をいい、税金、社会保険料は含まない。,29,02 基本項目（第18表～第33表） 世帯数－全世帯に占める割合－平均世帯人員－平均有業人員－仕事ありの者がいる世帯の割合－平均家計支出額，各種世帯別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137380,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,3186,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－構成割合，世帯業態・年次別,１）＊は平成８年以前の区分である。また、農耕世帯のうち「常雇者等のいる世帯」は、平成８年以前の「常雇者等のいる兼業世帯」である。<br>&nbsp;&nbsp;&nbsp;&nbsp;平成10年以降は、「作付可能な耕地面積」を調査していないため、従来の「農耕世帯」は、「雇用者・自営業者等の世帯」に含まれている。<br>２）昭和29～41年の「常雇者世帯」には、「１月以上１年未満の契約の雇用者世帯」を含む。<br>３）昭和39～41年の「一般常雇者世帯」の各区分には、「会社・団体等の役員の世帯」と「１月以上１年未満の契約の雇用者世帯」を含む。<br>４）昭和28～60年は、「企業規模１～４人」と「５～29人」とを、「30～99人」と「100～499人」と「500～999人」とをそれぞれ一括している。<br>５）昭和28～平成12年は、「1000～4999人」と「5000人以上・官公庁」とを一括している。<br>６）昭和28～31年は、「常雇者等のいる世帯」と「その他の兼業世帯」とを一括している。<br>７）平成７年の数値は、兵庫県を除いたものである。<br>８）平成23年の数値は、岩手県、宮城県及び福島県を除いたものである。<br>９）平成24年の数値は、福島県を除いたものである。<br>10）平成28年の数値は、熊本県を除いたものである。<br>11）令和２年は、調査を実施していない。,3,01 年次推移（第1表～第17表） 世帯数－構成割合，世帯業態・年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
2024,0002137407,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,91,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，地域ブロック・世帯人員別,,30,02 基本項目（第18表～第33表） 世帯数，地域ブロック・世帯人員別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137408,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,130,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，地域ブロック・世帯構造別,,31,02 基本項目（第18表～第33表） 世帯数，地域ブロック・世帯構造別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137409,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,65,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，地域ブロック・世帯類型別,,32,02 基本項目（第18表～第33表） 世帯数，地域ブロック・世帯類型別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137410,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,195,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，地域ブロック・世帯業態別,「総数」には、世帯業態の不詳を含む。,33,02 基本項目（第18表～第33表） 世帯数，地域ブロック・世帯業態別,世帯,,,02 基本項目（第18表～第33表）,,,,,,
2024,0002137411,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,135,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均有業人員－平均世帯人員－有業率，世帯人員・世帯業態別,「総数」には、世帯業態の不詳を含む。,34,03 平均世帯人員・平均有業人員（第34表～第38表） 平均有業人員－平均世帯人員－有業率，世帯人員・世帯業態別,世帯,,,03 平均世帯人員・平均有業人員（第34表～第38表）,,,,,,
2024,0002137412,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,90,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均有業人員－平均世帯人員－有業率，世帯人員・世帯構造別,,35,03 平均世帯人員・平均有業人員（第34表～第38表） 平均有業人員－平均世帯人員－有業率，世帯人員・世帯構造別,世帯,,,03 平均世帯人員・平均有業人員（第34表～第38表）,,,,,,
2024,0002137413,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,162,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均有業人員－平均世帯人員－有業率，世帯人員・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,36,03 平均世帯人員・平均有業人員（第34表～第38表） 平均有業人員－平均世帯人員－有業率，世帯人員・世帯主の年齢（５歳階級）別,世帯,,,03 平均世帯人員・平均有業人員（第34表～第38表）,,,,,,
2024,0002137414,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,63,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均有業人員－平均世帯人員－有業率，世帯人員・市郡別,,37,03 平均世帯人員・平均有業人員（第34表～第38表） 平均有業人員－平均世帯人員－有業率，世帯人員・市郡別,世帯,,,03 平均世帯人員・平均有業人員（第34表～第38表）,,,,,,
2024,0002137415,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,45,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均有業人員－平均世帯人員－有業率，世帯人員・世帯類型別,,38,03 平均世帯人員・平均有業人員（第34表～第38表） 平均有業人員－平均世帯人員－有業率，世帯人員・世帯類型別,世帯,,,03 平均世帯人員・平均有業人員（第34表～第38表）,,,,,,
2024,0002137416,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1050,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯構造・家計支出額（５万円階級）別,,39,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・世帯構造・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137381,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,590,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－構成割合，世帯類型・年次別,１）平成９年から世帯類型の定義を変更しているので留意されたい。<br>２）昭和28～49年は「旧定義」、昭和50年以降は「新定義」（詳細については「用語の解説」参照）の数値である。<br>３）昭和28～46年の「その他の世帯」には、「父子世帯」を含む。<br>４）平成７年の数値は、兵庫県を除いたものである。<br>５）平成23年の数値は、岩手県、宮城県及び福島県を除いたものである。<br>６）平成24年の数値は、福島県を除いたものである。<br>７）平成28年の数値は、熊本県を除いたものである。<br>８）令和２年は、調査を実施していない。,4,01 年次推移（第1表～第17表） 世帯数－構成割合，世帯類型・年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
2024,0002137417,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,525,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯類型・家計支出額（５万円階級）別,,40,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・世帯類型・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137418,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1890,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯主の年齢（５歳階級）・家計支出額（５万円階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,41,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・世帯主の年齢（５歳階級）・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137419,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1575,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯業態・家計支出額（５万円階級）別,「総数」には、世帯業態の不詳を含む。,42,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・世帯業態・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137420,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1050,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・世帯種・家計支出額（５万円階級）別,,43,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・世帯種・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137421,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,735,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数，世帯人員・市郡・家計支出額（５万円階級）別,,44,04 家計支出の状況（第39表～第48表） 世帯数，世帯人員・市郡・家計支出額（５万円階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137422,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,126,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,１世帯当たり平均家計支出額，世帯人員・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,45,04 家計支出の状況（第39表～第48表） １世帯当たり平均家計支出額，世帯人員・世帯主の年齢（５歳階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137423,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,180,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,１世帯当たり平均家計支出額，世帯構造・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,46,04 家計支出の状況（第39表～第48表） １世帯当たり平均家計支出額，世帯構造・世帯主の年齢（５歳階級）別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137424,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,35,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,１世帯当たり平均家計支出額，世帯人員・世帯類型別,,47,04 家計支出の状況（第39表～第48表） １世帯当たり平均家計支出額，世帯人員・世帯類型別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137425,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,105,2026-07-21,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,１世帯当たり平均家計支出額，世帯人員・世帯業態別,｢総数｣には、世帯業態の不詳を含む。,48,04 家計支出の状況（第39表～第48表） １世帯当たり平均家計支出額，世帯人員・世帯業態別,世帯,,,04 家計支出の状況（第39表～第48表）,,,,,,
2024,0002137426,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,150,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,公的年金-恩給受給者のいる世帯数，世帯構造・世帯業態別,「総数」には、世帯業態の不詳を含む。,49,05 公的年金-恩給の状況（第49表～第53表） 公的年金-恩給受給者のいる世帯数，世帯構造・世帯業態別,世帯,,,05 公的年金-恩給の状況（第49表～第53表）,,,,,,
2024,0002137382,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,246,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,単独世帯数，世帯主の性・年次別,１）平成７年の数値は、兵庫県を除いたものである。<br>２）平成23年の数値は、岩手県、宮城県及び福島県を除いたものである。<br>３）平成24年の数値は、福島県を除いたものである。<br>４）平成28年の数値は、熊本県を除いたものである。<br>５）令和２年は、調査を実施していない。,5,01 年次推移（第1表～第17表） 単独世帯数，世帯主の性・年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
2024,0002137427,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,420,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，公的年金-恩給受給の有－公的年金-恩給受給状況（複数回答）－無・性・年齢（５歳階級）別,年齢階級の「総数」には、年齢不詳を含む。,50,05 公的年金-恩給の状況（第49表～第53表） 世帯人員，公的年金-恩給受給の有－公的年金-恩給受給状況（複数回答）－無・性・年齢（５歳階級）別,世帯,,,05 公的年金-恩給の状況（第49表～第53表）,,,,,,
2024,0002137428,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,360,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,公的年金-恩給受給者数，世帯主との続柄・性・年齢（５歳階級）別,年齢階級の「総数」には、公的年金・恩給受給者の年齢不詳を含む。,51,05 公的年金-恩給の状況（第49表～第53表） 公的年金-恩給受給者数，世帯主との続柄・性・年齢（５歳階級）別,世帯,,,05 公的年金-恩給の状況（第49表～第53表）,,,,,,
2024,0002137429,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,7344,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・公的年金加入状況・年齢（５歳階級）・性別,１）「総数」には、公的年金加入状況不詳の者を含む。<br>２）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳、「役員以外の雇用者」には呼称不詳を含む。<br>３）勤め先での呼称の「役員以外の雇用者」とは、一般常雇者、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者をいう。,52,05 公的年金-恩給の状況（第49表～第53表） 世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・公的年金加入状況・年齢（５歳階級）・性別,世帯,,,05 公的年金-恩給の状況（第49表～第53表）,,,,,,
2024,0002137430,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,324,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,同居の夫婦組数，夫の仕事の有無・夫の公的年金加入状況・妻の仕事の有無・妻の公的年金加入状況別,１）夫の仕事の有無の「総数」には、夫の仕事の有無不詳を含む。<br>２）夫の公的年金加入状況の「総数」には、夫の公的年金加入状況不詳を含む。<br>３）妻の仕事の有無の「総数」には、妻の仕事の有無不詳を含む。<br>４）妻の公的年金加入状況の「総数」には、妻の公的年金加入状況不詳を含む。,53,05 公的年金-恩給の状況（第49表～第53表） 同居の夫婦組数，夫の仕事の有無・夫の公的年金加入状況・妻の仕事の有無・妻の公的年金加入状況別,世帯,,,05 公的年金-恩給の状況（第49表～第53表）,,,,,,
2024,0002137431,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,285,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，配偶者の有無・性・年齢（５歳階級）別,,54,06 世帯人員（第54表～第61表） 世帯人員，配偶者の有無・性・年齢（５歳階級）別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137432,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,570,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，医療保険加入状況・性・年齢（５歳階級）別,,55,06 世帯人員（第54表～第61表） 世帯人員，医療保険加入状況・性・年齢（５歳階級）別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137433,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,456,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，経済上の地位・性・年齢（５歳階級）別,,56,06 世帯人員（第54表～第61表） 世帯人員，経済上の地位・性・年齢（５歳階級）別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137434,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1683,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），就業状況・配偶者の有無・年齢（５歳階級）・性別,,57,06 世帯人員（第54表～第61表） 世帯人員（15歳以上），就業状況・配偶者の有無・年齢（５歳階級）・性別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137435,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,3672,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・配偶者の有無・年齢（５歳階級）・性別,１）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳、「役員以外の雇用者」には呼称不詳を含む。<br>２）勤め先での呼称の「役員以外の雇用者」とは、一般常雇者、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者をいう。,58,06 世帯人員（第54表～第61表） 世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・配偶者の有無・年齢（５歳階級）・性別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137436,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,14688,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・教育・年齢（５歳階級）・性別,１）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳、「役員以外の雇用者」には呼称不詳を含む。<br>２）勤め先での呼称の「役員以外の雇用者」とは、一般常雇者、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者をいう。,59,06 世帯人員（第54表～第61表） 世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・教育・年齢（５歳階級）・性別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0004032823,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1066,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－構成割合，地域ブロック・年次別,１）平成７年の「総数」及び「近畿Ⅰ」の数値は、兵庫県を除いたものである。<br>２）平成７年の地域ブロック別の「構成割合」は、兵庫県を除いているため表章していない。<br>３）平成23年の「総数」は、岩手県、宮城県及び福島県を除いたものである。<br>４）平成23年の地域ブロック別の「構成割合」及び「東北」の数値は、岩手県、宮城県及び福島県を除いているため表章していない。<br>５）平成24年の「総数」は、福島県を除いたものである。<br>６）平成24年の地域ブロック別の「構成割合」及び「東北」の数値は、福島県を除いているため表章していない。<br>７）平成28年の「総数」及び｢南九州｣の数値は、熊本県を除いたものである。<br>８）平成28年の地域ブロック別の「構成割合」は、熊本県を除いているため表章していない。<br>９）令和２年は、調査を実施していない。,6,01 年次推移（第1表～第17表） 世帯数－構成割合，地域ブロック・年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
2024,0002137437,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,19728,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・年齢（５歳階級）・教育（卒業・在学中別学校の種類・特別支援学校・特別支援学級（再掲））・性別,１）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳、「役員以外の雇用者」には呼称不詳を含む。<br>２）勤め先での呼称の「役員以外の雇用者」とは、一般常雇者、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者をいう。<br>３）高校・旧制中の「（再掲）特別支援学校・特別支援学級」は特別支援学校のみの数値である。,60,06 世帯人員（第54表～第61表） 世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・年齢（５歳階級）・教育（卒業・在学中別学校の種類・特別支援学校・特別支援学級（再掲））・性別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
2024,0002137438,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,3672,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・同居児童の有無・年齢（５歳階級）・性別,１）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳、「役員以外の雇用者」には呼称不詳を含む。<br>２）勤め先での呼称の「役員以外の雇用者」とは、一般常雇者、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者をいう。<br>３）同居児童とは、集計対象の世帯員の子で同居している児童である。,61,06 世帯人員（第54表～第61表） 世帯人員（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・同居児童の有無・年齢（５歳階級）・性別,世帯,,,06 世帯人員（第54表～第61表）,,,,,,
